Key,Chinese,English,TraditionalChinese,Russian,SpanishSpain,PortugueseBrazil,German,Japanese,French,Polish,SpanishLatinAmerica,PortuguesePortugal,Korean,Turkish
Hatow,哈托夫,Hatow,哈托夫,Хатов,Hatow,Hatow,Hatow,ハトウ,Hatow,Hatow,Hatow,Hatow,하토프,Hatow
Tulavlov,图拉夫洛夫,Tulavlov,圖拉夫洛夫,Тулавлов,Tulavlov,Tulavlov,Tulavlov,ツラヴロフ,Tulavlov,Tulavlov,Tulavlov,Tulavlov,툴라블로프,Tulavlov
Tomertfolk,托默特福克,Tomertfolk,托默特福克,Томертфолк,Tomertfolk,Tomertfolk,Tomertfolk,トメルトフォーク,Tomertfolk,Tomertfolk,Tomertfolk,Tomertfolk,토머트포크,Tomertfolk
Urence,乌伦斯,Urence,烏倫斯,Уренс,Urence,Urence,Urence,ウレンス,Urence,Urence,Urence,Urence,우렌스,Urence
Consk,康斯克,Consk,康斯克,Конск,Consk,Consk,Consk,コンスク,Consk,Consk,Consk,Consk,콘스크,Consk
Ralsk,拉尔斯克,Ralsk,拉爾斯克,Ральск,Ralsk,Ralsk,Ralsk,ラルスク,Ralsk,Ralsk,Ralsk,Ralsk,랄스크,Ralsk
Newhallegna,新哈莱格纳,Newhallegna,新哈萊格納,Ньюхаллегна,Newhallegna,Newhallegna,Newhallegna,ニューハレグナ,Newhallegna,Newhallegna,Newhallegna,Newhallegna,뉴할레그나,Newhallegna
Madrinovo,马德里诺沃,Madrinovo,馬德里諾沃,Мадриново,Madrinovo,Madrinovo,Madrinovo,マドリノヴォ,Madrinovo,Madrinovo,Madrinovo,Madrinovo,마드리노보,Madrinovo
Jamenkrie,雅门克里,Jamenkrie,雅門克里,Яменкри,Jamenkrie,Jamenkrie,Jamenkrie,ジャメンクリー,Jamenkrie,Jamenkrie,Jamenkrie,Jamenkrie,자멘크리,Jamenkrie
Yashiward,亚希沃德,Yashiward,亞希沃德,Яшивард,Yashiward,Yashiward,Yashiward,ヤシワード,Yashiward,Yashiward,Yashiward,Yashiward,야시워드,Yashiward
Suraysk,苏赖斯克,Suraysk,蘇賴斯克,Сурайск,Suraysk,Suraysk,Suraysk,スラヤスク,Suraysk,Suraysk,Suraysk,Suraysk,수라이스크,Suraysk
Uzlingdu,乌兹林杜,Uzlingdu,烏茲林杜,Узлингду,Uzlingdu,Uzlingdu,Uzlingdu,ウズリングドゥ,Uzlingdu,Uzlingdu,Uzlingdu,Uzlingdu,우즐링두,Uzlingdu
Minchen,米涅辛,Minchen,米涅辛,Минчен,Minchen,Minchen,Minchen,ミンチェン,Minchen,Minchen,Minchen,Minchen,민첸,Minchen
Lakhtym,拉赫特姆,Lakhtym,拉赫特姆,Лахтым,Lakhtym,Lakhtym,Lakhtym,ラフティム,Lakhtym,Lakhtym,Lakhtym,Lakhtym,라흐팀,Lakhtym
Skovka,斯科夫卡,Skovka,斯科夫卡,Сковка,Skovka,Skovka,Skovka,スコフカ,Skovka,Skovka,Skovka,Skovka,스코브카,Skovka
Ancialton,安西尔顿,Ancialton,安西爾頓,Ансиалтон,Ancialton,Ancialton,Ancialton,アンシャルトン,Ancialton,Ancialton,Ancialton,Ancialton,안시얼턴,Ancialton
Svega,斯维加,Svega,斯維加,Свега,Svega,Svega,Svega,スヴェガ,Svega,Svega,Svega,Svega,스베가,Svega
Koulyme,科乌利梅,Koulyme,科烏利梅,Коулимэ,Koulyme,Koulyme,Koulyme,コウリメ,Koulyme,Koulyme,Koulyme,Koulyme,코울리메,Koulyme
Isillenose,伊西伦诺斯,Isillenose,伊西倫諾斯,Исилленос,Isillenose,Isillenose,Isillenose,イシレノセ,Isillenose,Isillenose,Isillenose,Isillenose,이실레노스,Isillenose
Setajimi,塞塔吉米,Setajimi,塞塔吉米,Сетаджими,Setajimi,Setajimi,Setajimi,セタジミ,Setajimi,Setajimi,Setajimi,Setajimi,세타지미,Setajimi
Gujrang,古江朗,Gujrang,古江朗,Гуджранг,Gujrang,Gujrang,Gujrang,グジャラン,Gujrang,Gujrang,Gujrang,Gujrang,구자랑,Gujrang
Bracus,布拉库斯,Bracus,布拉庫斯,Бракус,Bracus,Bracus,Bracus,ブラクス,Bracus,Bracus,Bracus,Bracus,브라쿠스,Bracus
Colle,科莱,Colle,科萊,Колле,Colle,Colle,Colle,コレ,Colle,Colle,Colle,Colle,콜레,Colle
Soutiere,索蒂埃尔,Soutiere,索蒂埃爾,Сутьер,Soutiere,Soutiere,Soutiere,スティエール,Soutiere,Soutiere,Soutiere,Soutiere,수티에르,Soutiere
Tsuurai,都睿,Tsuurai,都睿,ツーライ,Tsuurai,Tsuurai,Tsuurai,ツーライ,Tsuurai,Tsuurai,Tsuurai,Tsuurai,츠라이,Tsuurai
Enfeld,恩菲尔德,Enfeld,恩菲爾德,Энфельд,Enfeld,Enfeld,Enfeld,エンフェルド,Enfeld,Enfeld,Enfeld,Enfeld,엔펠드,Enfeld
Fleetworth,弗利特沃思,Fleetworth,弗利特沃思,Флитворт,Fleetworth,Fleetworth,Fleetworth,フリートワース,Fleetworth,Fleetworth,Fleetworth,Fleetworth,플리트워스,Fleetworth
Wisvillinsk,维斯维林斯克,Wisvillinsk,維斯維林斯克,Висвиллинск,Wisvillinsk,Wisvillinsk,Wisvillinsk,ウィスビルスンク,Wisvillinsk,Wisvillinsk,Wisvillinsk,Wisvillinsk,위스빌린스크,Wisvillinsk
Lugan,卢甘,Lugan,盧甘,Луган,Lugan,Lugan,Lugan,ルガン,Lugan,Lugan,Lugan,Lugan,루간,Lugan
Labasel,拉巴塞尔,Labasel,拉巴塞爾,Лабасель,Labasel,Labasel,Labasel,ラバセル,Labasel,Labasel,Labasel,Labasel,라바셀,Labasel
Chevo,切沃,Chevo,切沃,Чево,Chevo,Chevo,Chevo,チェヴォ,Chevo,Chevo,Chevo,Chevo,체보,Chevo
Beach,比奇,Beach,比奇,Бич,Beach,Beach,Beach,ビーチ,Beach,Beach,Beach,Beach,비치,Beach
Suvano,苏瓦诺,Suvano,蘇瓦諾,Сувано,Suvano,Suvano,Suvano,スヴァノ,Suvano,Suvano,Suvano,Suvano,수바노,Suvano
Senston,塞恩斯顿,Senston,塞恩斯頓,Сенстон,Senston,Senston,Senston,センストン,Senston,Senston,Senston,Senston,센스톤,Senston
Brusseton,布鲁塞顿,Brusseton,布魯塞頓,Бруссетон,Brusseton,Brusseton,Brusseton,ブルセットン,Brusseton,Brusseton,Brusseton,Brusseton,브루세턴,Brusseton
Zarin,萨林,Zarin,薩林,Зарин,Zarin,Zarin,Zarin,ザリン,Zarin,Zarin,Zarin,Zarin,자린,Zarin
Usuke,乌苏克,Usuke,烏蘇克,Усуке,Usuke,Usuke,Usuke,ウスケ,Usuke,Usuke,Usuke,Usuke,우스케,Usuke
Roshiyanko,罗希扬科,Roshiyanko,羅希揚科,Рошиянко,Roshiyanko,Roshiyanko,Roshiyanko,ロシヤンコ,Roshiyanko,Roshiyanko,Roshiyanko,Roshiyanko,로시얀코,Roshiyanko
Shikashima,志嘉岛,Shikashima,志嘉島,Шикашима,Shikashima,Shikashima,Shikashima,シカシマ,Shikashima,Shikashima,Shikashima,Shikashima,시카시마,Shikashima
Digen,迪根,Digen,迪根,Диген,Digen,Digen,Digen,ディゲン,Digen,Digen,Digen,Digen,디겐,Digen
Krasill,克拉希尔,Krasill,克拉希爾,Красилл,Krasill,Krasill,Krasill,クラスィル,Krasill,Krasill,Krasill,Krasill,크라실,Krasill
Salentura,萨伦图拉,Salentura,薩倫圖拉,Салентура,Salentura,Salentura,Salentura,サレントゥーラ,Salentura,Salentura,Salentura,Salentura,살렌투라,Salentura
Roostry,鲁斯特里,Roostry,魯斯特里,Рустри,Roostry,Roostry,Roostry,ルーストリー,Roostry,Roostry,Roostry,Roostry,루스트리,Roostry
Yaounstead,尧恩斯泰德,Yaounstead,堯恩斯泰德,Яунстед,Yaounstead,Yaounstead,Yaounstead,ヤウンステッド,Yaounstead,Yaounstead,Yaounstead,Yaounstead,야운스테드,Yaounstead
Imitrow,伊米特罗,Imitrow,伊米特羅,Имитров,Imitrow,Imitrow,Imitrow,イミトロウ,Imitrow,Imitrow,Imitrow,Imitrow,이미트로우,Imitrow
Astaira,阿斯泰拉,Astaira,阿斯泰拉,Астайра,Astaira,Astaira,Astaira,アスタイラ,Astaira,Astaira,Astaira,Astaira,아스타이라,Astaira
Potterni,波特尼,Potterni,波特尼,Поттерни,Potterni,Potterni,Potterni,ポターニ,Potterni,Potterni,Potterni,Potterni,포터니,Potterni
Teinsk,泰恩斯克,Teinsk,泰恩斯克,Тейнск,Teinsk,Teinsk,Teinsk,テインスク,Teinsk,Teinsk,Teinsk,Teinsk,테인스크,Teinsk
Bakhtingle,巴赫廷格尔,Bakhtingle,巴赫廷格爾,Бахтингл,Bakhtingle,Bakhtingle,Bakhtingle,バフティングル,Bakhtingle,Bakhtingle,Bakhtingle,Bakhtingle,바흐팅글,Bakhtingle
Dakadny,达卡德尼,Dakadny,達卡德尼,Дакадни,Dakadny,Dakadny,Dakadny,ダカドニー,Dakadny,Dakadny,Dakadny,Dakadny,다카드니,Dakadny
Colyar,科利亚尔,Colyar,科利亞爾,Коляр,Colyar,Colyar,Colyar,コリャール,Colyar,Colyar,Colyar,Colyar,콜랴르,Colyar
Corablintai,科拉布林泰,Corablintai,科拉布林泰,Кораблинтай,Corablintai,Corablintai,Corablintai,コラブリンタイ,Corablintai,Corablintai,Corablintai,Corablintai,코라블린타이,Corablintai
Tutayshev,图塔舍夫,Tutayshev,圖塔舍夫,Тутайшев,Tutayshev,Tutayshev,Tutayshev,トゥタイシェフ,Tutayshev,Tutayshev,Tutayshev,Tutayshev,투타이셰프,Tutayshev
Kizlya,基兹利亚,Kizlya,基茲利亞,Кизля,Kizlya,Kizlya,Kizlya,キズリャ,Kizlya,Kizlya,Kizlya,Kizlya,키즐랴,Kizlya
Buyamague,布亚玛格,Buyamague,布亞瑪格,Буйамагуэ,Buyamague,Buyamague,Buyamague,ブヤマゲ,Buyamague,Buyamague,Buyamague,Buyamague,부야마게,Buyamague
Brook,布鲁克,Brook,布魯克,Брук,Brook,Brook,Brook,ブルック,Brook,Brook,Brook,Brook,브룩,Brook
Jamens,贾门斯,Jamens,賈門斯,Джаменс,Jamens,Jamens,Jamens,ジャメンズ,Jamens,Jamens,Jamens,Jamens,자멘스,Jamens
Dhabae,达哈贝,Dhabae,達哈貝,Дабае,Dhabae,Dhabae,Dhabae,ダバエ,Dhabae,Dhabae,Dhabae,Dhabae,다바에,Dhabae
Livnoya,利沃亚,Livnoya,利沃亞,Ливноя,Livnoya,Livnoya,Livnoya,リヴノヤ,Livnoya,Livnoya,Livnoya,Livnoya,리브노야,Livnoya
Yukayama,雪山,Yukayama,雪山,Юкаяма,Yukayama,Yukayama,Yukayama,ユカヤマ,Yukayama,Yukayama,Yukayama,Yukayama,유카야마,Yukayama
Pompton,庞普顿,Pompton,龐普頓,Помптон,Pompton,Pompton,Pompton,ポンプトン,Pompton,Pompton,Pompton,Pompton,폼프턴,Pompton
Olbeachi,奥尔比奇,Olbeachi,奧爾比奇,Олбичи,Olbeachi,Olbeachi,Olbeachi,オルビーチ,Olbeachi,Olbeachi,Olbeachi,Olbeachi,올비치,Olbeachi
Noginovo,诺吉诺沃,Noginovo,諾吉諾沃,Ногиново,Noginovo,Noginovo,Noginovo,ノギノヴォ,Noginovo,Noginovo,Noginovo,Noginovo,노기노보,Noginovo
Usselburt,乌瑟尔布特,Usselburt,烏瑟爾布特,Уссельберт,Usselburt,Usselburt,Usselburt,ウッセルバート,Usselburt,Usselburt,Usselburt,Usselburt,우셀버트,Usselburt
Phnovsk,芬诺夫斯克,Phnovsk,芬諾夫斯克,Фновск,Phnovsk,Phnovsk,Phnovsk,フノフスク,Phnovsk,Phnovsk,Phnovsk,Phnovsk,프노프스크,Phnovsk
Renbad,伦巴德,Renbad,倫巴德,Ренбад,Renbad,Renbad,Renbad,レンバド,Renbad,Renbad,Renbad,Renbad,렌바드,Renbad
Vyazaki,维亚扎基,Vyazaki,維亞扎基,Вязаки,Vyazaki,Vyazaki,Vyazaki,ヴヤザキ,Vyazaki,Vyazaki,Vyazaki,Vyazaki,비아자키,Vyazaki
Surabaritsy,苏拉巴里茨,Surabaritsy,蘇拉巴里茨,Сурабарицы,Surabaritsy,Surabaritsy,Surabaritsy,スラバリツィ,Surabaritsy,Surabaritsy,Surabaritsy,Surabaritsy,수라바리치,Surabaritsy
Stavitibay,斯塔维蒂湾,Stavitibay,斯塔維蒂灣,Ставитибай,Stavitibay,Stavitibay,Stavitibay,スタヴィティバイ,Stavitibay,Stavitibay,Stavitibay,Stavitibay,스타비티베이,Stavitibay
Adlino,阿德利诺,Adlino,阿德利諾,Адлино,Adlino,Adlino,Adlino,アドリノ,Adlino,Adlino,Adlino,Adlino,아들리노,Adlino
Detripol,德特里波尔,Detripol,德特里波爾,Детрипол,Detripol,Detripol,Detripol,デトリポル,Detripol,Detripol,Detripol,Detripol,데트리폴,Detripol
Temry,泰姆里,Temry,泰姆里,Темри,Temry,Temry,Temry,テムリ,Temry,Temry,Temry,Temry,템리,Temry
Broadston,布罗德斯顿,Broadston,布羅德斯頓,Бродстон,Broadston,Broadston,Broadston,ブロードストン,Broadston,Broadston,Broadston,Broadston,브로드스턴,Broadston
Kolswortham,科尔斯沃瑟姆,Kolswortham,科爾斯沃瑟姆,Колсвортам,Kolswortham,Kolswortham,Kolswortham,コルズワースム,Kolswortham,Kolswortham,Kolswortham,Kolswortham,콜스워섬,Kolswortham
Dübentwithe,杜本特维思,Dübentwithe,杜本特維思,Дюбентвит,Dübentwithe,Dübentwithe,Dübentwithe,デューベントウィズ,Dübentwithe,Dübentwithe,Dübentwithe,Dübentwithe,뒤벤트위스,Dübentwithe
Taipatnamir,太帕特纳米尔,Taipatnamir,太帕特納米爾,Тайпатнамир,Taipatnamir,Taipatnamir,Taipatnamir,タイパトナミル,Taipatnamir,Taipatnamir,Taipatnamir,Taipatnamir,타이파트나미르,Taipatnamir
Kitach,北茶,Kitach,北茶,Китач,Kitach,Kitach,Kitach,キタッチ,Kitach,Kitach,Kitach,Kitach,키타치,Kitach
Dokkumazy,多库马齐,Dokkumazy,多庫馬齊,Доккумази,Dokkumazy,Dokkumazy,Dokkumazy,ドックマズィ,Dokkumazy,Dokkumazy,Dokkumazy,Dokkumazy,도쿠마지,Dokkumazy
Bijinji,比金吉,Bijinji,比金吉,Биджинджи,Bijinji,Bijinji,Bijinji,ビジンジ,Bijinji,Bijinji,Bijinji,Bijinji,비진지,Bijinji
Ekata,艾卡塔,Ekata,艾卡塔,Эката,Ekata,Ekata,Ekata,エカタ,Ekata,Ekata,Ekata,Ekata,에카타,Ekata
Qiqihachi,奇奇哈奇,Qiqihachi,奇奇哈奇,Кикихачи,Qiqihachi,Qiqihachi,Qiqihachi,キキハチ,Qiqihachi,Qiqihachi,Qiqihachi,Qiqihachi,키키하치,Qiqihachi
Komaname,科玛纳梅,Komaname,科瑪納梅,Команаме,Komaname,Komaname,Komaname,コマナメ,Komaname,Komaname,Komaname,Komaname,코마나메,Komaname
Yuzakitach,雨崎达千,Yuzakitach,雨崎達千,Юзакитач,Yuzakitach,Yuzakitach,Yuzakitach,ユザキタッチ,Yuzakitach,Yuzakitach,Yuzakitach,Yuzakitach,유자키타치,Yuzakitach
Thertishima,特尔岛,Thertishima,特爾島,Тертишима,Thertishima,Thertishima,Thertishima,テルティシマ,Thertishima,Thertishima,Thertishima,Thertishima,테르티시마,Thertishima
Sanmendō,三门道,Sanmendō,三門道,Санмендо,Sanmendō,Sanmendō,Sanmendō,サンメンドー,Sanmendō,Sanmendō,Sanmendō,Sanmendō,산멘도,Sanmendō
Middle,中部,Middle,中部,Миддл,Middle,Middle,Middle,ミドル,Middle,Middle,Middle,Middle,미들,Middle
Neftesfoor,内夫特斯福尔,Neftesfoor,內夫特斯福爾,Нефтесфур,Neftesfoor,Neftesfoor,Neftesfoor,ネフテスフール,Neftesfoor,Neftesfoor,Neftesfoor,Neftesfoor,네프테스푸르,Neftesfoor
Shimuran,希穆兰,Shimuran,希穆蘭,Шимуран,Shimuran,Shimuran,Shimuran,シムラン,Shimuran,Shimuran,Shimuran,Shimuran,시무란,Shimuran
Zofia,佐菲亚,Zofia,佐菲亞,Зофия,Zofia,Zofia,Zofia,ゾフィア,Zofia,Zofia,Zofia,Zofia,조피아,Zofia
Bremkhov,布伦科夫,Bremkhov,布倫科夫,Бремков,Bremkhov,Bremkhov,Bremkhov,ブレムコフ,Bremkhov,Bremkhov,Bremkhov,Bremkhov,브렘코프,Bremkhov
Anabe,安那贝,Anabe,安那貝,Анабе,Anabe,Anabe,Anabe,アナベ,Anabe,Anabe,Anabe,Anabe,아나베,Anabe
Baton,巴顿,Baton,巴頓,Батон,Baton,Baton,Baton,バトン,Baton,Baton,Baton,Baton,바톤,Baton
Mensk,门斯克,Mensk,門斯克,Менск,Mensk,Mensk,Mensk,メンスク,Mensk,Mensk,Mensk,Mensk,멘스크,Mensk
Maryazhou,马里州,Maryazhou,馬里州,Марияжоу,Maryazhou,Maryazhou,Maryazhou,マリヤズー,Maryazhou,Maryazhou,Maryazhou,Maryazhou,마리아주,Maryazhou
Ommunabae,奥穆纳贝,Ommunabae,奧穆納貝,Оммунабе,Ommunabae,Ommunabae,Ommunabae,オムムナベ,Ommunabae,Ommunabae,Ommunabae,Ommunabae,옴무나베,Ommunabae
